# KR dynamic universe — built 2026-07-22
# Filters: mcap ≥ ₩500억, daily vol ≥ ₩5억
# Count: 1830 종목
ticker,name_ko,market,market_cap_krw,avg_dollar_vol_60d,market_cap_tier
015890,태경산업,KOSPI,132844668750,0,small
006060,화승인더,KOSPI,132491400000,0,small
004080,신흥,KOSPI,130386000000,0,small
272550,삼양패키징,KOSPI,129286923480,0,small
020120,키다리스튜디오,KOSPI,128240630360,0,small
025820,이구산업,KOSPI,127079600000,0,small
013520,화승코퍼레이션,KOSPI,125128130000,0,small
107590,미원홀딩스,KOSPI,124120000000,0,small
004150,한솔홀딩스,KOSPI,123695259300,0,small
024090,디씨엠,KOSPI,122778000000,0,small
350520,이지스레지던스리츠,KOSPI,121105473570,0,small
007540,샘표,KOSPI,120927390000,0,small
081000,일진다이아,KOSPI,120015138750,0,small
001360,삼성제약,KOSPI,119585840330,0,small
214390,경보제약,KOSPI,119295231400,0,small
210540,디와이파워,KOSPI,119140029320,0,small
005800,신영와코루,KOSPI,118890000000,0,small
037560,LG헬로비전,KOSPI,118648597180,0,small
012610,경인양행,KOSPI,118606640250,0,small
214420,토니모리,KOSPI,117267145125,0,small
009270,신원,KOSPI,117180571253,0,small
077500,유니퀘스트,KOSPI,117072552840,0,small
011690,와이투솔루션,KOSPI,115802363070,0,small
267290,경동도시가스,KOSPI,115491003540,0,small
078000,텔코웨어,KOSPI,115408561730,0,small
034590,인천도시가스,KOSPI,115274767900,0,small
002390,한독,KOSPI,115200771210,0,small
009070,KCTC,KOSPI,115050000000,0,small
012200,계양전기,KOSPI,114471995945,0,small
004960,한신공영,KOSPI,114202828740,0,small
089470,HDC현대EP,KOSPI,114202000000,0,small
018470,조일알미늄,KOSPI,113462022016,0,small
014280,금강공업,KOSPI,113211318020,0,small
008970,KBI동양철관,KOSPI,112587094095,0,small
011280,태림포장,KOSPI,112439832720,0,small
002780,진흥기업,KOSPI,111285884925,0,small
014530,극동유화,KOSPI,111233449800,0,small
079430,현대리바트,KOSPI,111231537060,0,small
014580,태경비케이,KOSPI,110470315500,0,small
002460,HS화성,KOSPI,109924500000,0,small
011810,STX,KOSPI,109493282310,0,small
227840,현대코퍼레이션홀딩스,KOSPI,109210032000,0,small
008040,사조동아원,KOSPI,108116763600,0,small
001520,동양,KOSPI,107657642160,0,small
002620,제일파마홀딩스,KOSPI,107500679150,0,small
016710,대성홀딩스,KOSPI,107477586120,0,small
010100,한국무브넥스,KOSPI,107337730500,0,small
083420,그린케미칼,KOSPI,106320000000,0,small
120030,조선선재,KOSPI,106145744400,0,small
006660,삼성공조,KOSPI,105642082000,0,small
004250,NPC,KOSPI,105386400000,0,small
070960,모나용평,KOSPI,103727332615,0,small
012320,경동인베스트,KOSPI,103233253950,0,small
248170,샘표식품,KOSPI,102786435000,0,small
210980,SK디앤디,KOSPI,102581774820,0,small
092220,KEC,KOSPI,101987675120,0,small
267850,아시아나IDT,KOSPI,101010000000,0,small
019180,티에이치엔,KOSPI,100980000000,0,small
119650,KC코트렐,KOSPI,100782913662,0,small
002450,삼익악기,KOSPI,100579846565,0,small
264900,크라운제과,KOSPI,100566515500,0,small
023450,동남합성,KOSPI,99750000000,0,small
009580,무림P&P,KOSPI,99726950076,0,small
027970,한국제지,KOSPI,99448826560,0,small
017550,수산세보틱스,KOSPI,99277015830,0,small
015590,DKME,KOSPI,98783169800,0,small
013570,디와이,KOSPI,98698623750,0,small
012800,대창,KOSPI,98431738920,0,small
016740,두올,KOSPI,97921791960,0,small
007210,벽산,KOSPI,97517120000,0,small
036580,팜스코,KOSPI,96961769520,0,small
021820,세원정공,KOSPI,96400000000,0,small
002220,한일철강,KOSPI,96110856000,0,small
035000,HS애드,KOSPI,95625099600,0,small
004100,태양금속,KOSPI,95603500000,0,small
067830,세이브존I&C,KOSPI,94188854025,0,small
123690,한국화장품,KOSPI,94158480000,0,small
002210,동성제약,KOSPI,94010780311,0,small
058850,KTcs,KOSPI,91710856750,0,small
014440,영보화학,KOSPI,90000000000,0,small
032560,황금에스티,KOSPI,89250000000,0,small
014790,HL D&I,KOSPI,89157005355,0,small
058860,KTis,KOSPI,87005000000,0,small
023000,삼원강재,KOSPI,86633104080,0,small
084680,이월드,KOSPI,86076359151,0,small
004140,동방,KOSPI,85581630544,0,small
37550L,DL이앤씨2우(전환),KOSPI,84900430200,0,small
008260,NI스틸,KOSPI,84799346905,0,small
004840,DRB동일,KOSPI,83834783400,0,small
004890,동일산업,KOSPI,83548656750,0,small
023800,인지컨트롤스,KOSPI,83472560160,0,small
005740,크라운해태홀딩스,KOSPI,82402775850,0,small
002600,조흥,KOSPI,82200000000,0,small
013700,까뮤이앤씨,KOSPI,81320879630,0,small
069730,DSR제강,KOSPI,81216000000,0,small
006840,AK홀딩스,KOSPI,80147744050,0,small
058730,다스코,KOSPI,79992366210,0,small
001470,삼부토건,KOSPI,79699592928,0,small
139990,아주스틸,KOSPI,79642375770,0,small
363280,티와이홀딩스,KOSPI,79529338084,0,small
007980,TP,KOSPI,79350316200,0,small
008700,아남전자,KOSPI,79284314960,0,small
000590,CS홀딩스,KOSPI,79197465200,0,small
009190,대양금속,KOSPI,78383542050,0,small
025620,차AI헬스케어,KOSPI,78368103765,0,small
163560,동일고무벨트,KOSPI,78118000000,0,small
111380,동인기연,KOSPI,78070720000,0,small
007610,선도전기,KOSPI,77940000000,0,small
019680,대교,KOSPI,77248999200,0,small
004720,팜젠사이언스,KOSPI,76571753700,0,small
006090,사조오양,KOSPI,76324185900,0,small
007590,동방아그로,KOSPI,76258431200,0,small
009180,한솔로지스틱스,KOSPI,75739169250,0,small
010960,삼호개발,KOSPI,75375000000,0,small
002200,한국수출포장,KOSPI,74872368135,0,small
001290,상상인증권,KOSPI,74860949920,0,small
013360,일성건설,KOSPI,73797986080,0,small
011700,한신기계,KOSPI,73652762770,0,small
017370,우신시스템,KOSPI,73256216000,0,small
014160,대영포장,KOSPI,72732742379,0,small
000180,성창기업지주,KOSPI,72402160800,0,small
001260,남광토건,KOSPI,72367729920,0,small
013870,지엠비코리아,KOSPI,72283941200,0,small
109070,주성코퍼레이션,KOSPI,71769102570,0,small
011150,CJ씨푸드,KOSPI,71717822908,0,small
155660,DSR,KOSPI,71200000000,0,small
000850,화천기공,KOSPI,70950000000,0,small
338100,NH프라임리츠,KOSPI,70814700000,0,small
063160,종근당바이오,KOSPI,70330032840,0,small
002720,국제약품,KOSPI,70250642240,0,small
000230,일동홀딩스,KOSPI,70165632000,0,small
084670,동양고속,KOSPI,69493656000,0,small
002700,신일전자,KOSPI,68753163563,0,small
005750,대림바스,KOSPI,67862261600,0,small
396690,미래에셋글로벌리츠,KOSPI,67052856420,0,small
009770,삼정펄프,KOSPI,66874224250,0,small
095720,웅진씽크빅,KOSPI,66317208195,0,small
079980,휴비스,KOSPI,66171000000,0,small
001020,페이퍼코리아,KOSPI,65141891460,0,small
016090,대현,KOSPI,65094995700,0,small
001560,제일연마,KOSPI,63612000000,0,small
018500,동원모빌리티,KOSPI,62791875019,0,small
004440,삼일씨엔에스,KOSPI,62768498710,0,small
006890,태경케미컬,KOSPI,62640000000,0,small
005870,휴니드,KOSPI,61828145700,0,small
007110,일신석재,KOSPI,61732918170,0,small
068290,삼성출판사,KOSPI,61700000000,0,small
006370,대구백화점,KOSPI,61466750480,0,small
031820,아이티센씨티에스,KOSPI,61130987300,0,small
055490,테이팩스,KOSPI,60981921000,0,small
012690,모나리자,KOSPI,60671712045,0,small
024900,디와이덕양,KOSPI,60668557740,0,small
100220,비상교육,KOSPI,60434845650,0,small
002760,보락,KOSPI,60379200000,0,small
111110,호전실업,KOSPI,59744940000,0,small
003580,HLB글로벌,KOSPI,59580281880,0,small
072130,유엔젤,KOSPI,59097338370,0,small
009200,무림페이퍼,KOSPI,58793955030,0,small
085310,엔케이,KOSPI,58751146080,0,small
002630,오리엔트바이오,KOSPI,58461420972,0,small
010040,한국내화,KOSPI,57904557420,0,small
004770,써니전자,KOSPI,57806109064,0,small
129260,인터지스,KOSPI,57562136190,0,small
071090,하이스틸,KOSPI,57545692350,0,small
075180,새론오토모티브,KOSPI,57120000000,0,small
010660,화천기계,KOSPI,56870000000,0,small
000220,유유제약,KOSPI,56690863200,0,small
010770,평화홀딩스,KOSPI,55942407450,0,small
006880,신송홀딩스,KOSPI,55891354050,0,small
001210,금호전기,KOSPI,55320794202,0,small
092440,기신정기,KOSPI,54896000000,0,small
007280,한국특강,KOSPI,54313839840,0,small
004450,삼화왕관,KOSPI,53967193950,0,small
003010,혜인,KOSPI,53838483545,0,small
378850,화승알앤에이,KOSPI,53656984975,0,small
003780,진양산업,KOSPI,53560000000,0,small
001550,조비,KOSPI,53272372140,0,small
002410,범양건영,KOSPI,53173451700,0,small
025530,SJM홀딩스,KOSPI,52717048240,0,small
123700,SJM,KOSPI,52510481770,0,small
214330,금호에이치티,KOSPI,51866367840,0,small
003680,한성기업,KOSPI,51725259950,0,small
004830,덕성,KOSPI,51038400000,0,small
020760,일진디스플,KOSPI,50984432422,0,small
007460,에이프로젠,KOSPI,50729105950,0,small
002140,고려산업,KOSPI,50502335625,0,small
101140,인바이오젠,KOSPI,50070416760,0,small
090080,평화산업,KOSPI,50015957949,0,small
196170,알테오젠,KOSDAQ,14361139924000,0,large
247540,에코프로비엠,KOSDAQ,10516771655000,0,large
086520,에코프로,KOSDAQ,10468341319200,0,large
277810,레인보우로보틱스,KOSDAQ,9282832053000,0,mid
036930,주성엔지니어링,KOSDAQ,7529941602000,0,mid
240810,원익IPS,KOSDAQ,5482671741700,0,mid
058470,리노공업,KOSDAQ,5472010830000,0,mid
319660,피에스케이,KOSDAQ,4539084083800,0,mid
298380,에이비엘바이오,KOSDAQ,3885529932200,0,mid
039030,이오테크닉스,KOSDAQ,3800581175000,0,mid
028300,HLB,KOSDAQ,3769509710900,0,mid
222800,심텍,KOSDAQ,3656479665600,0,mid
000250,삼천당제약,KOSDAQ,3584301721600,0,mid
440110,파두,KOSDAQ,3527140460800,0,mid
141080,리가켐바이오,KOSDAQ,3476123350200,0,mid
214450,파마리서치,KOSDAQ,3350661480000,0,mid
108490,로보티즈,KOSDAQ,3218095646000,0,mid
403870,HPSP,KOSDAQ,3193240000000,0,mid
095610,테스,KOSDAQ,3029840000000,0,mid
095340,ISC,KOSDAQ,2978186649000,0,mid
214370,케어젠,KOSDAQ,2959696500000,0,mid
214150,클래시스,KOSDAQ,2831227600600,0,mid
145020,휴젤,KOSDAQ,2725343309500,0,mid
084370,유진테크,KOSDAQ,2710967768600,0,mid
347850,디앤디파마텍,KOSDAQ,2704418931000,0,mid
131290,티에스이,KOSDAQ,2654742960000,0,mid
031980,피에스케이홀딩스,KOSDAQ,2630612190000,0,mid
080220,제주반도체,KOSDAQ,2583212475000,0,mid
950160,코오롱티슈진,KOSDAQ,2553353308000,0,mid
087010,펩트론,KOSDAQ,2415677460000,0,mid
067310,하나마이크론,KOSDAQ,2360425849500,0,mid
237690,에스티팜,KOSDAQ,2358969694000,0,mid
310210,보로노이,KOSDAQ,2309987004600,0,mid
178320,서진시스템,KOSDAQ,2307339216250,0,mid
257720,실리콘투,KOSDAQ,2295168820000,0,mid
064760,티씨케이,KOSDAQ,2229175550400,0,mid
319400,현대무벡스,KOSDAQ,2197449249470,0,mid
226950,올릭스,KOSDAQ,2162225749000,0,mid
089970,브이엠,KOSDAQ,2161427406500,0,mid
005290,동진쎄미켐,KOSDAQ,2156036329800,0,mid
357780,솔브레인,KOSDAQ,2150773499000,0,mid
263750,펄어비스,KOSDAQ,2076991225500,0,mid
058610,에스피지,KOSDAQ,1831849936000,0,mid
098460,고영,KOSDAQ,1807411644500,0,mid
032820,우리기술,KOSDAQ,1712619756280,0,mid
140860,파크시스템스,KOSDAQ,1712103670500,0,mid
089030,테크윙,KOSDAQ,1711878399000,0,mid
068760,셀트리온제약,KOSDAQ,1687288616000,0,mid
420770,기가비스,KOSDAQ,1657989146400,0,mid
290650,엘앤씨바이오,KOSDAQ,1645151944000,0,mid
140410,메지온,KOSDAQ,1570087492200,0,mid
010170,대한광통신,KOSDAQ,1568850309400,0,mid
035900,JYP Ent.,KOSDAQ,1554546525000,0,mid
131970,두산테스나,KOSDAQ,1546179040000,0,mid
041510,에스엠,KOSDAQ,1533944230000,0,mid
060370,LS마린솔루션,KOSDAQ,1507090937900,0,mid
007390,네이처셀,KOSDAQ,1459454018400,0,mid
096530,씨젠,KOSDAQ,1404879238600,0,mid
183300,코미코,KOSDAQ,1341608743000,0,mid
083650,비에이치아이,KOSDAQ,1329060906250,0,mid
082920,비츠로셀,KOSDAQ,1326179702250,0,mid
030530,원익홀딩스,KOSDAQ,1320769475100,0,mid
043260,성호전자,KOSDAQ,1288727990460,0,mid
0009K0,에임드바이오,KOSDAQ,1251386965350,0,mid
218410,RFHIC,KOSDAQ,1193577217900,0,mid
078600,대주전자재료,KOSDAQ,1146402074000,0,mid
127120,제이에스링크,KOSDAQ,1144728536900,0,mid
039200,오스코텍,KOSDAQ,1120964556800,0,mid
437730,삼현,KOSDAQ,1111350223350,0,mid
195940,HK이노엔,KOSDAQ,1056704934300,0,mid
166090,하나머티리얼즈,KOSDAQ,1052172256800,0,mid
031330,에스에이엠티,KOSDAQ,1049948203500,0,mid
003380,하림지주,KOSDAQ,1049492668770,0,mid
458870,씨어스,KOSDAQ,1027612980000,0,mid
323280,태성,KOSDAQ,961946370000,0,small
475830,오름테라퓨틱,KOSDAQ,921996595500,0,small
491000,리브스메드,KOSDAQ,907659393300,0,small
036540,SFA반도체,KOSDAQ,899597857410,0,small
347700,스피어,KOSDAQ,891838562600,0,small
099320,쎄트렉아이,KOSDAQ,856389939600,0,small
388210,씨엠티엑스,KOSDAQ,853452319200,0,small
101490,에스앤에스텍,KOSDAQ,843794464450,0,small
038500,삼표시멘트,KOSDAQ,832034719260,0,small
090710,휴림로봇,KOSDAQ,824957300100,0,small
252990,샘씨엔에스,KOSDAQ,824382900410,0,small
086450,동국제약,KOSDAQ,823193644000,0,small
241710,코스메카코리아,KOSDAQ,815952000000,0,small
204270,제이앤티씨,KOSDAQ,815663370600,0,small
293490,카카오게임즈,KOSDAQ,798977224250,0,small
085660,차바이오텍,KOSDAQ,794917833300,0,small
083450,GST,KOSDAQ,780510500000,0,small
376900,로킷헬스케어,KOSDAQ,778609350450,0,small
232140,와이씨,KOSDAQ,767124022500,0,small
281740,레이크머티리얼즈,KOSDAQ,753929385560,0,small
417200,LS머트리얼즈,KOSDAQ,752297568080,0,small
388720,유일로보틱스,KOSDAQ,749293542000,0,small
019210,와이지-원,KOSDAQ,736435814400,0,small
476830,알지노믹스,KOSDAQ,729441336000,0,small
213420,덕산네오룩스,KOSDAQ,723828867850,0,small
056190,SFA,KOSDAQ,719970638000,0,small
100790,미래에셋벤처투자,KOSDAQ,719252626120,0,small
065350,신성델타테크,KOSDAQ,714582648000,0,small
122870,와이지엔터테인먼트,KOSDAQ,706521652200,0,small
074600,원익QnC,KOSDAQ,705832800000,0,small
033100,제룡전기,KOSDAQ,692289827900,0,small
032190,다우데이타,KOSDAQ,691315000000,0,small
328130,루닛,KOSDAQ,685015256000,0,small
137400,피엔티,KOSDAQ,671632138800,0,small
041830,인바디,KOSDAQ,669999835400,0,small
014620,성광벤드,KOSDAQ,655966890800,0,small
189300,인텔리안테크,KOSDAQ,646397319400,0,small
090360,로보스타,KOSDAQ,645450000000,0,small
035760,CJ ENM,KOSDAQ,640331296800,0,small
466100,클로봇,KOSDAQ,637753936950,0,small
079940,가비아,KOSDAQ,637482490000,0,small
036830,솔브레인홀딩스,KOSDAQ,628447017650,0,small
093320,케이아이엔엑스,KOSDAQ,628056000000,0,small
032500,케이엠더블유,KOSDAQ,620639921710,0,small
115180,큐리언트,KOSDAQ,618556406490,0,small
006730,서부T&D,KOSDAQ,616415691570,0,small
161580,필옵틱스,KOSDAQ,609498422000,0,small
445680,큐리옥스바이오시스템즈,KOSDAQ,601253762250,0,small
053800,안랩,KOSDAQ,600831324000,0,small
253450,스튜디오드래곤,KOSDAQ,592152410600,0,small
094170,동운아나텍,KOSDAQ,586523704800,0,small
490470,세미파이브,KOSDAQ,585918076800,0,small
053610,프로텍,KOSDAQ,578700000000,0,small
119850,지엔씨에너지,KOSDAQ,576534260450,0,small
048410,현대바이오,KOSDAQ,576138264840,0,small
102710,이엔에프테크놀로지,KOSDAQ,575799790800,0,small
397030,에이프릴바이오,KOSDAQ,573638737000,0,small
037460,삼지전자,KOSDAQ,572780122200,0,small
439960,코스모로보틱스,KOSDAQ,570157498820,0,small
052400,코나아이,KOSDAQ,568696513550,0,small
023160,태광,KOSDAQ,556145703000,0,small
050890,쏠리드,KOSDAQ,552884459400,0,small
122640,예스티,KOSDAQ,549740716300,0,small
222080,SFA넥셀,KOSDAQ,542905405120,0,small
171090,선익시스템,KOSDAQ,539480228400,0,small
067160,SOOP,KOSDAQ,533931927150,0,small
225570,넥슨게임즈,KOSDAQ,533467409400,0,small
045100,한양이엔지,KOSDAQ,525875000000,0,small
041960,코미팜,KOSDAQ,523116384600,0,small
112040,위메이드,KOSDAQ,514659002280,0,small
383310,에코프로에이치엔,KOSDAQ,512837087400,0,small
046890,서울반도체,KOSDAQ,512504466000,0,small
044490,태웅,KOSDAQ,512188953600,0,small
399720,가온칩스,KOSDAQ,511116176400,0,small
170920,엘티씨,KOSDAQ,506549841700,0,small
086900,메디톡스,KOSDAQ,498487345100,0,small
121600,나노신소재,KOSDAQ,497844954600,0,small
476060,온코닉테라퓨틱스,KOSDAQ,497669926400,0,small
059090,미코,KOSDAQ,492897475500,0,small
052020,에스티큐브,KOSDAQ,491519193930,0,small
101160,월덱스,KOSDAQ,490376492100,0,small
160190,하이젠알앤엠,KOSDAQ,489574800000,0,small
219130,타이거일렉,KOSDAQ,477991753000,0,small
060250,NHN KCP,KOSDAQ,477108058680,0,small
251970,펌텍코리아,KOSDAQ,475540000000,0,small
056080,유진로봇,KOSDAQ,474884736120,0,small
290550,디케이티,KOSDAQ,473029089500,0,small
295310,에이치브이엠,KOSDAQ,472225975200,0,small
211050,인카금융서비스,KOSDAQ,470467924350,0,small
475960,토모큐브,KOSDAQ,468414590000,0,small
456160,지투지바이오,KOSDAQ,468118341900,0,small
033500,동성화인텍,KOSDAQ,467836106400,0,small
124500,아이티센글로벌,KOSDAQ,466410992700,0,small
078130,국일제지,KOSDAQ,463363812570,0,small
034950,한국기업평가,KOSDAQ,458137862600,0,small
376300,디어유,KOSDAQ,454827858960,0,small
358570,지아이이노베이션,KOSDAQ,453547522180,0,small
015750,성우하이텍,KOSDAQ,452800000000,0,small
064290,인텍플러스,KOSDAQ,452646866700,0,small
035890,서희건설,KOSDAQ,449505341892,0,small
126340,비나텍,KOSDAQ,449493916400,0,small
460930,현대힘스,KOSDAQ,448854881440,0,small
033790,피노,KOSDAQ,448271752060,0,small
336570,원텍,KOSDAQ,445510423540,0,small
099190,아이센스,KOSDAQ,439124108430,0,small
144960,뉴파워프라즈마,KOSDAQ,439110871200,0,small
425420,티에프이,KOSDAQ,434620771200,0,small
082270,젬백스,KOSDAQ,431182037220,0,small
036810,에프에스티,KOSDAQ,430397805320,0,small
214430,아이쓰리시스템,KOSDAQ,426010634500,0,small
009520,포스코엠텍,KOSDAQ,425171997630,0,small
327260,RF머트리얼즈,KOSDAQ,424570372000,0,small
033640,네패스,KOSDAQ,423136356700,0,small
104830,원익머트리얼즈,KOSDAQ,422998400000,0,small
340570,티앤엘,KOSDAQ,414528000000,0,small
348370,엔켐,KOSDAQ,408640019450,0,small
077360,덕산하이메탈,KOSDAQ,402571837720,0,small
253590,네오셈,KOSDAQ,402280233880,0,small
477850,마키나락스,KOSDAQ,401257033600,0,small
272290,이녹스첨단소재,KOSDAQ,399747055450,0,small
089890,코세스,KOSDAQ,399697584200,0,small
389470,인벤티지랩,KOSDAQ,398565854600,0,small
215200,메가스터디교육,KOSDAQ,394914729600,0,small
174900,앱클론,KOSDAQ,392258856140,0,small
027360,아주IB투자,KOSDAQ,390088207320,0,small
278280,천보,KOSDAQ,389033543750,0,small
330860,네패스아크,KOSDAQ,388671035500,0,small
160980,싸이맥스,KOSDAQ,387810626500,0,small
368770,파이버프로,KOSDAQ,387679855000,0,small
018290,브이티,KOSDAQ,385408473140,0,small
030520,한글과컴퓨터,KOSDAQ,384216132160,0,small
348340,뉴로메카,KOSDAQ,379099563050,0,small
365340,성일하이텍,KOSDAQ,378588669500,0,small
042000,카페24,KOSDAQ,378146563160,0,small
033160,엠케이전자,KOSDAQ,370659219120,0,small
095660,네오위즈,KOSDAQ,368036167590,0,small
041190,우리기술투자,KOSDAQ,366240000000,0,small
069080,웹젠,KOSDAQ,363857256250,0,small
003800,에이스침대,KOSDAQ,359870500000,0,small
348210,넥스틴,KOSDAQ,358313571000,0,small
013030,하이록코리아,KOSDAQ,357163170400,0,small
200710,에이디테크놀로지,KOSDAQ,354050784100,0,small
486990,노타,KOSDAQ,351999332700,0,small
039440,에스티아이,KOSDAQ,350459262200,0,small
025980,아난티,KOSDAQ,350283564000,0,small
089010,켐트로닉스,KOSDAQ,347978060250,0,small
078020,LS증권,KOSDAQ,347312249400,0,small
372320,큐로셀,KOSDAQ,341060563200,0,small
036620,감성코퍼레이션,KOSDAQ,336536725280,0,small
199800,툴젠,KOSDAQ,335611561700,0,small
060280,큐렉소,KOSDAQ,330078320000,0,small
236200,슈프리마,KOSDAQ,327443901450,0,small
114810,한솔아이원스,KOSDAQ,324772227960,0,small
332570,PS일렉트로닉스,KOSDAQ,323711131590,0,small
110990,디아이티,KOSDAQ,321489000000,0,small
168360,펨트론,KOSDAQ,319317862820,0,small
356860,티엘비,KOSDAQ,318085580500,0,small
025320,시노펙스,KOSDAQ,316117213790,0,small
078160,메디포스트,KOSDAQ,314812962090,0,small
241770,메카로,KOSDAQ,312914048000,0,small
006910,보성파워텍,KOSDAQ,311483084160,0,small
204620,글로벌텍스프리,KOSDAQ,310652318600,0,small
049070,인탑스,KOSDAQ,310522488020,0,small
101930,인화정공,KOSDAQ,309809869380,0,small
101730,위메이드맥스,KOSDAQ,307139043190,0,small
448900,한국피아이엠,KOSDAQ,304330295700,0,small
287840,인투셀,KOSDAQ,303443592000,0,small
419530,SAMG엔터,KOSDAQ,302647542050,0,small
084110,휴온스글로벌,KOSDAQ,301303525600,0,small
078350,한양디지텍,KOSDAQ,300314325400,0,small
356680,엑스게이트,KOSDAQ,299992100920,0,small
092730,네오팜,KOSDAQ,298601435070,0,small
064260,다날,KOSDAQ,297286646010,0,small
078340,컴투스,KOSDAQ,296237168500,0,small
243070,휴온스,KOSDAQ,295897725500,0,small
042520,한스바이오메드,KOSDAQ,293784160200,0,small
069540,빛과전자,KOSDAQ,288491256320,0,small
036890,진성티이씨,KOSDAQ,287966382610,0,small
125490,한라캐스트,KOSDAQ,287638533760,0,small
441270,파인엠텍,KOSDAQ,286319960070,0,small
064820,케이프,KOSDAQ,285765590900,0,small
025770,한국정보통신,KOSDAQ,285325345020,0,small
121440,골프존홀딩스,KOSDAQ,284864839700,0,small
025900,동화기업,KOSDAQ,284131941700,0,small
091700,파트론,KOSDAQ,282500000000,0,small
228760,지노믹트리,KOSDAQ,282151942700,0,small
265520,AP시스템,KOSDAQ,281901877330,0,small
079370,제우스,KOSDAQ,281634269200,0,small
136480,하림,KOSDAQ,280393613280,0,small
206650,유바이오로직스,KOSDAQ,280052579340,0,small
035810,이지홀딩스,KOSDAQ,279677661975,0,small
117730,티로보틱스,KOSDAQ,277238348470,0,small
215600,신라젠,KOSDAQ,276552913744,0,small
482630,삼양엔씨켐,KOSDAQ,275792328000,0,small
389650,넥스트바이오메디컬,KOSDAQ,273978166600,0,small
017890,한국알콜,KOSDAQ,272063338960,0,small
200670,휴메딕스,KOSDAQ,271202809500,0,small
098070,한텍,KOSDAQ,270799783350,0,small
376270,HEM파마,KOSDAQ,269623593800,0,small
439090,마녀공장,KOSDAQ,269341261800,0,small
309710,아이티켐,KOSDAQ,268443021000,0,small
054950,제이브이엠,KOSDAQ,268395602400,0,small
107640,한중엔시에스,KOSDAQ,267869154300,0,small
182400,엔케이젠바이오텍코리아,KOSDAQ,265496721770,0,small
024850,HLB이노베이션,KOSDAQ,265142092400,0,small
036800,나이스정보통신,KOSDAQ,264355000000,0,small
080580,오킨스전자,KOSDAQ,263426027950,0,small
047920,HLB제약,KOSDAQ,262394848000,0,small
394280,오픈엣지테크놀로지,KOSDAQ,262147973500,0,small
051500,CJ프레시웨이,KOSDAQ,261768471300,0,small
455900,엔젤로보틱스,KOSDAQ,260911027950,0,small
389260,대명에너지,KOSDAQ,258174243250,0,small
417840,저스템,KOSDAQ,257966617680,0,small
092460,한라IMS,KOSDAQ,257158490400,0,small
121800,비덴트,KOSDAQ,256309348520,0,small
035600,KG이니시스,KOSDAQ,254878514500,0,small
023410,유진기업,KOSDAQ,253579630640,0,small
377460,큐에이드,KOSDAQ,253187202960,0,small
267980,매일유업,KOSDAQ,252133690200,0,small
424870,이뮨온시아,KOSDAQ,251911462440,0,small
061090,세나테크놀로지,KOSDAQ,250960545000,0,small
043150,바텍,KOSDAQ,249997128480,0,small
950170,JTC,KOSDAQ,249676129100,0,small
484590,삼양컴텍,KOSDAQ,249323222500,0,small
151860,KG에코솔루션,KOSDAQ,248963700460,0,small
092190,서울바이오시스,KOSDAQ,248606635860,0,small
314930,바이오다인,KOSDAQ,246744413870,0,small
393890,더블유씨피,KOSDAQ,245701225440,0,small
215000,골프존,KOSDAQ,244741185000,0,small
352480,씨앤씨인터내셔널,KOSDAQ,243293732850,0,small
064850,에프앤가이드,KOSDAQ,241899038400,0,small
493280,아이엠바이오로직스,KOSDAQ,241835748700,0,small
481070,에이유브랜즈,KOSDAQ,240891502500,0,small
051360,토비스,KOSDAQ,240028093870,0,small
067630,HLB생명과학,KOSDAQ,239810853086,0,small
0011T0,채비,KOSDAQ,237564930460,0,small
200130,콜마비앤에이치,KOSDAQ,237383553060,0,small
060720,KH바텍,KOSDAQ,237011194420,0,small
065680,우주일렉트로,KOSDAQ,235632010500,0,small
036200,유니셈,KOSDAQ,234887948180,0,small
468530,프로티나,KOSDAQ,233394649200,0,small
194700,노바렉스,KOSDAQ,233296957440,0,small
085910,네오티스,KOSDAQ,233270372380,0,small
234340,헥토파이낸셜,KOSDAQ,232611422400,0,small
102940,코오롱생명과학,KOSDAQ,228954646470,0,small
206640,바디텍메드,KOSDAQ,228718695240,0,small
450950,아스테라시스,KOSDAQ,228399483440,0,small
138080,오이솔루션,KOSDAQ,227998302360,0,small
187660,페니트리움바이오,KOSDAQ,227966299830,0,small
389500,에스비비테크,KOSDAQ,227890742400,0,small
061970,LB세미콘,KOSDAQ,227394968490,0,small
052710,아모텍,KOSDAQ,227371215760,0,small
488900,비츠로넥스텍,KOSDAQ,224857197680,0,small
043370,피에이치에이,KOSDAQ,224700000000,0,small
200470,에이팩트,KOSDAQ,224519092900,0,small
290690,소룩스,KOSDAQ,223548342500,0,small
452430,사피엔반도체,KOSDAQ,222070824900,0,small
272110,케이엔제이,KOSDAQ,220297092750,0,small
023760,한국캐피탈,KOSDAQ,219979874472,0,small
378340,필에너지,KOSDAQ,217953891740,0,small
472850,폰드그룹,KOSDAQ,217620844560,0,small
099430,바이오플러스,KOSDAQ,216358934220,0,small
138360,앤로보틱스,KOSDAQ,216307514040,0,small
018000,유니슨,KOSDAQ,216162070572,0,small
230240,에치에프알,KOSDAQ,215871980000,0,small
254490,미래반도체,KOSDAQ,215414960000,0,small
159010,아스플로,KOSDAQ,215356034850,0,small
011560,세보엠이씨,KOSDAQ,215312017200,0,small
445090,에이직랜드,KOSDAQ,214907692860,0,small
093520,매커스,KOSDAQ,214709139480,0,small
